11.82 -nan -nan
11.83 -nan -nan
11.84 -nan -nan
11.85 -nan -nan
11.86 -nan -nan
11.87 -nan -nan
11.88 -nan -nan
11.89 -nan -nan
11.9 -nan -nan
11.91 -nan -nan
11.92 -nan -nan
11.93 -nan -nan
11.94 -nan -nan
11.95 -nan -nan
11.96 -nan -nan
11.97 -nan -nan
11.98 -nan -nan
11.99 -nan -nan
12 -nan -nan
12.01 -nan -nan
12.02 -nan -nan
12.03 -nan -nan
12.04 -nan -nan
12.05 -nan -nan
12.06 -nan -nan
12.07 -nan -nan
12.08 -nan -nan
12.09 -nan -nan
12.1 -nan -nan
12.11 -nan -nan
12.12 -nan -nan
12.13 -nan -nan
12.14 -nan -nan
12.15 -nan -nan
12.16 -nan -nan
12.17 -nan -nan
12.18 -nan -nan
12.19 -nan -nan
12.2 -nan -nan
12.21 -nan -nan
12.22 -nan -nan
12.23 -nan -nan
12.24 -nan -nan
12.25 -nan -nan
12.26 -nan -nan
12.27 -nan -nan
12.28 -nan -nan
12.29 -nan -nan
12.3 -nan -nan
12.31 -nan -nan
12.32 -nan -nan
12.33 -nan -nan
12.34 -nan -nan
12.35 -nan -nan
12.36 -nan -nan
12.37 -nan -nan
12.38 -nan -nan
12.39 -nan -nan
12.4 -nan -nan
12.41 -nan -nan
12.42 -nan -nan
12.43 -nan -nan
12.44 -nan -nan
12.45 -nan -nan
12.46 -nan -nan
12.47 -nan -nan
12.48 -nan -nan
12.49 -nan -nan
12.5 -nan -nan
12.51 -nan -nan
12.52 -nan -nan
12.53 -nan -nan
12.54 -nan -nan
12.55 -nan -nan
12.56 -nan -nan
12.57 -nan -nan
12.58 -nan -nan
12.59 -nan -nan
12.6 -nan -nan
12.61 -nan -nan
12.62 -nan -nan
12.63 -nan -nan
12.64 -nan -nan
12.65 -nan -nan
12.66 -nan -nan
12.67 -nan -nan
12.68 -nan -nan
12.69 -nan -nan
12.7 -nan -nan
12.71 -nan -nan
12.72 -nan -nan
12.73 -nan -nan
12.74 -nan -nan
12.75 -nan -nan
12.76 -nan -nan
12.77 -nan -nan
12.78 -nan -nan
12.79 -nan -nan
12.8 -nan -nan
12.81 -nan -nan
12.82 -nan -nan
12.83 -nan -nan
12.84 -nan -nan
12.85 -nan -nan
12.86 -nan -nan
12.87 -nan -nan
12.88 -nan -nan
12.89 -nan -nan
12.9 -nan -nan
12.91 -nan -nan
12.92 -nan -nan
12.93 -nan -nan
12.94 -nan -nan
12.95 -nan -nan
12.96 -nan -nan
12.97 -nan -nan
12.98 -nan -nan
12.99 -nan -nan
13 -nan -nan
13.01 -nan -nan
13.02 -nan -nan
13.03 -nan -nan
13.04 -nan -nan
13.05 -nan -nan
13.06 -nan -nan
13.07 -nan -nan
13.08 -nan -nan
13.09 -nan -nan
13.1 -nan -nan
13.11 -nan -nan
13.12 -nan -nan
13.13 -nan -nan
13.14 -nan -nan
13.15 -nan -nan
13.16 -nan -nan
13.17 -nan -nan
13.18 -nan -nan
13.19 -nan -nan
13.2 -nan -nan
13.21 -nan -nan
13.22 -nan -nan
13.23 -nan -nan
13.24 -nan -nan
13.25 -nan -nan
13.26 -nan -nan
13.27 -nan -nan
13.28 -nan -nan
13.29 -nan -nan
13.3 -nan -nan
13.31 -nan -nan
13.32 -nan -nan
13.33 -nan -nan
13.34 -nan -nan
13.35 -nan -nan
13.36 -nan -nan
13.37 -nan -nan
13.38 -nan -nan
13.39 -nan -nan
13.4 -nan -nan
13.41 -nan -nan
13.42 -nan -nan
13.43 -nan -nan
13.44 -nan -nan
13.45 -nan -nan
13.46 -nan -nan
13.47 -nan -nan
13.48 -nan -nan
13.49 -nan -nan
13.5 -nan -nan
13.51 -nan -nan
13.52 -nan -nan
13.53 -nan -nan
13.54 -nan -nan
13.55 -nan -nan
13.56 -nan -nan
13.57 -nan -nan
13.58 -nan -nan
13.59 -nan -nan
13.6 -nan -nan
13.61 -nan -nan
13.62 -nan -nan
13.63 -nan -nan
13.64 -nan -nan
13.65 -nan -nan
13.66 -nan -nan
13.67 -nan -nan
13.68 -nan -nan
13.69 -nan -nan
13.7 -nan -nan
13.71 -nan -nan
13.72 -nan -nan
13.73 -nan -nan
13.74 -nan -nan
13.75 -nan -nan
13.76 -nan -nan
13.77 -nan -nan
13.78 -nan -nan
13.79 -nan -nan
13.8 -nan -nan
13.81 -nan -nan
13.82 -nan -nan
13.83 -nan -nan
13.84 -nan -nan
13.85 -nan -nan
13.86 -nan -nan
13.87 -nan -nan
13.88 -nan -nan
13.89 -nan -nan
13.9 -nan -nan
13.91 -nan -nan
13.92 -nan -nan
13.93 -nan -nan
13.94 -nan -nan
13.95 -nan -nan
13.96 -nan -nan
13.97 -nan -nan
13.98 -nan -nan
13.99 -nan -nan
14 -nan -nan
14.01 -nan -nan
14.02 -nan -nan
14.03 -nan -nan
14.04 -nan -nan
14.05 -nan -nan
14.06 -nan -nan
14.07 -nan -nan
14.08 -nan -nan
14.09 -nan -nan
14.1 -nan -nan
14.11 -nan -nan
14.12 -nan -nan
14.13 -nan -nan
14.14 -nan -nan
14.15 -nan -nan
14.16 -nan -nan
14.17 -nan -nan
14.18 -nan -nan
14.19 -nan -nan
14.2 -nan -nan
14.21 -nan -nan
14.22 -nan -nan
14.23 -nan -nan
14.24 -nan -nan
14.25 -nan -nan
14.26 -nan -nan
14.27 -nan -nan
14.28 -nan -nan
14.29 -nan -nan
14.3 -nan -nan
14.31 -nan -nan
14.32 -nan -nan
14.33 -nan -nan
14.34 -nan -nan
14.35 -nan -nan
14.36 -nan -nan
14.37 -nan -nan
14.38 -nan -nan
14.39 -nan -nan
14.4 -nan -nan
14.41 -nan -nan
14.42 -nan -nan
14.43 -nan -nan
14.44 -nan -nan
14.45 -nan -nan
14.46 -nan -nan
14.47 -nan -nan
14.48 -nan -nan
14.49 -nan -nan
14.5 -nan -nan
14.51 -nan -nan
14.52 -nan -nan
14.53 -nan -nan
14.54 -nan -nan
14.55 -nan -nan
14.56 -nan -nan
14.57 -nan -nan
14.58 -nan -nan
14.59 -nan -nan
14.6 -nan -nan
14.61 -nan -nan
14.62 -nan -nan
14.63 -nan -nan
14.64 -nan -nan
14.65 -nan -nan
14.66 -nan -nan
14.67 -nan -nan
14.68 -nan -nan
14.69 -nan -nan
14.7 -nan -nan
14.71 -nan -nan
14.72 -nan -nan
14.73 -nan -nan
14.74 -nan -nan
14.75 -nan -nan
14.76 -nan -nan
14.77 -nan -nan
14.78 -nan -nan
14.79 -nan -nan
14.8 -nan -nan
14.81 -nan -nan
14.82 -nan -nan
14.83 -nan -nan
14.84 -nan -nan
14.85 -nan -nan
14.86 -nan -nan
14.87 -nan -nan
14.88 -nan -nan
14.89 -nan -nan
14.9 -nan -nan
14.91 -nan -nan
14.92 -nan -nan
14.93 -nan -nan
14.94 -nan -nan
14.95 -nan -nan
14.96 -nan -nan
14.97 -nan -nan
14.98 -nan -nan
14.99 -nan -nan
15 -nan -nan
15.01 -nan -nan
15.02 -nan -nan
15.03 -nan -nan
15.04 -nan -nan
15.05 -nan -nan
15.06 -nan -nan
15.07 -nan -nan
15.08 -nan -nan
15.09 -nan -nan
15.1 -nan -nan
15.11 -nan -nan
15.12 -nan -nan
15.13 -nan -nan
15.14 -nan -nan
15.15 -nan -nan
15.16 -nan -nan
15.17 -nan -nan
15.18 -nan -nan
15.19 -nan -nan
15.2 -nan -nan
15.21 -nan -nan
15.22 -nan -nan
15.23 -nan -nan
15.24 -nan -nan
15.25 -nan -nan
15.26 -nan -nan
15.27 -nan -nan
15.28 -nan -nan
15.29 -nan -nan
15.3 -nan -nan
15.31 -nan -nan
15.32 -nan -nan
15.33 -nan -nan
15.34 -nan -nan
15.35 -nan -nan
15.36 -nan -nan
15.37 -nan -nan
15.38 -nan -nan
15.39 -nan -nan
15.4 -nan -nan
15.41 -nan -nan
15.42 -nan -nan
15.43 -nan -nan
15.44 -nan -nan
15.45 -nan -nan
15.46 -nan -nan
15.47 -nan -nan
15.48 -nan -nan
15.49 -nan -nan
15.5 -nan -nan
15.51 -nan -nan
15.52 -nan -nan
15.53 -nan -nan
15.54 -nan -nan
15.55 -nan -nan
15.56 -nan -nan
15.57 -nan -nan
15.58 -nan -nan
15.59 -nan -nan
15.6 -nan -nan
15.61 -nan -nan
15.62 -nan -nan
15.63 -nan -nan
15.64 -nan -nan
15.65 -nan -nan
15.66 -nan -nan
15.67 -nan -nan
15.68 -nan -nan
15.69 -nan -nan
15.7 -nan -nan
15.71 -nan -nan
15.72 -nan -nan
15.73 -nan -nan
15.74 -nan -nan
15.75 -nan -nan
15.76 -nan -nan
15.77 -nan -nan
15.78 -nan -nan
15.79 -nan -nan
15.8 -nan -nan
15.81 -nan -nan
15.82 -nan -nan
15.83 -nan -nan
15.84 -nan -nan
15.85 -nan -nan
15.86 -nan -nan
15.87 -nan -nan
15.88 -nan -nan
15.89 -nan -nan
15.9 -nan -nan
15.91 -nan -nan
15.92 -nan -nan
15.93 -nan -nan
15.94 -nan -nan
15.95 -nan -nan
15.96 -nan -nan
15.97 -nan -nan
15.98 -nan -nan
15.99 -nan -nan
16 -nan -nan
16.01 -nan -nan
16.02 -nan -nan
16.03 -nan -nan
16.04 -nan -nan
16.05 -nan -nan
16.06 -nan -nan
16.07 -nan -nan
16.08 -nan -nan
16.09 -nan -nan
16.1 -nan -nan
16.11 -nan -nan
16.12 -nan -nan
16.13 -nan -nan
16.14 -nan -nan
16.15 -nan -nan
16.16 -nan -nan
16.17 -nan -nan
16.18 -nan -nan
16.19 -nan -nan
16.2 -nan -nan
16.21 -nan -nan
16.22 -nan -nan
16.23 -nan -nan
16.24 -nan -nan
16.25 -nan -nan
16.26 -nan -nan
16.27 -nan -nan
16.28 -nan -nan
16.29 -nan -nan
16.3 -nan -nan
16.31 -nan -nan
16.32 -nan -nan
16.33 -nan -nan
16.34 -nan -nan
16.35 -nan -nan
16.36 -nan -nan
16.37 -nan -nan
16.38 -nan -nan
16.39 -nan -nan
16.4 -nan -nan
16.41 -nan -nan
16.42 -nan -nan
16.43 -nan -nan
16.44 -nan -nan
16.45 -nan -nan
16.46 -nan -nan
16.47 -nan -nan
16.48 -nan -nan
16.49 -nan -nan
16.5 -nan -nan
16.51 -nan -nan
16.52 -nan -nan
16.53 -nan -nan
16.54 -nan -nan
16.55 -nan -nan
16.56 -nan -nan
16.57 -nan -nan
16.58 -nan -nan
16.59 -nan -nan
16.6 -nan -nan
16.61 -nan -nan
16.62 -nan -nan
16.63 -nan -nan
16.64 -nan -nan
16.65 -nan -nan
16.66 -nan -nan
16.67 -nan -nan
16.68 -nan -nan
16.69 -nan -nan
16.7 -nan -nan
16.71 -nan -nan
16.72 -nan -nan
16.73 -nan -nan
16.74 -nan -nan
16.75 -nan -nan
16.76 -nan -nan
16.77 -nan -nan
16.78 -nan -nan
16.79 -nan -nan
16.8 -nan -nan
16.81 -nan -nan
16.82 -nan -nan
16.83 -nan -nan
16.84 -nan -nan
16.85 -nan -nan
16.86 -nan -nan
16.87 -nan -nan
16.88 -nan -nan
16.89 -nan -nan
16.9 -nan -nan
16.91 -nan -nan
16.92 -nan -nan
16.93 -nan -nan
16.94 -nan -nan
16.95 -nan -nan
16.96 -nan -nan
16.97 -nan -nan
16.98 -nan -nan
16.99 -nan -nan
17 -nan -nan
17.01 -nan -nan
17.02 -nan -nan
17.03 -nan -nan
17.04 -nan -nan
17.05 -nan -nan
17.06 -nan -nan
17.07 -nan -nan
17.08 -nan -nan
17.09 -nan -nan
17.1 -nan -nan
17.11 -nan -nan
17.12 -nan -nan
17.13 -nan -nan
17.14 -nan -nan
17.15 -nan -nan
17.16 -nan -nan
17.17 -nan -nan
17.18 -nan -nan
17.19 -nan -nan
17.2 -nan -nan
17.21 -nan -nan
17.22 -nan -nan
17.23 -nan -nan
17.24 -nan -nan
17.25 -nan -nan
17.26 -nan -nan
17.27 -nan -nan
17.28 -nan -nan
17.29 -nan -nan
17.3 -nan -nan
17.31 -nan -nan
17.32 -nan -nan
17.33 -nan -nan
17.34 -nan -nan
17.35 -nan -nan
17.36 -nan -nan
17.37 -nan -nan
17.38 -nan -nan
17.39 -nan -nan
17.4 -nan -nan
17.41 -nan -nan
17.42 -nan -nan
17.43 -nan -nan
17.44 -nan -nan
17.45 -nan -nan
17.46 -nan -nan
17.47 -nan -nan
17.48 -nan -nan
17.49 -nan -nan
17.5 -nan -nan
17.51 -nan -nan
17.52 -nan -nan
17.53 -nan -nan
17.54 -nan -nan
17.55 -nan -nan
17.56 -nan -nan
17.57 -nan -nan
17.58 -nan -nan
17.59 -nan -nan
17.6 -nan -nan
17.61 -nan -nan
17.62 -nan -nan
17.63 -nan -nan
17.64 -nan -nan
17.65 -nan -nan
17.66 -nan -nan
17.67 -nan -nan
17.68 -nan -nan
17.69 -nan -nan
17.7 -nan -nan
17.71 -nan -nan
17.72 -nan -nan
17.73 -nan -nan
17.74 -nan -nan
17.75 -nan -nan
17.76 -nan -nan
17.77 -nan -nan
17.78 -nan -nan
17.79 -nan -nan
17.8 -nan -nan
17.81 -nan -nan
17.82 -nan -nan
17.83 -nan -nan
17.84 -nan -nan
17.85 -nan -nan
17.86 -nan -nan
17.87 -nan -nan
17.88 -nan -nan
17.89 -nan -nan
17.9 -nan -nan
17.91 -nan -nan
17.92 -nan -nan
17.93 -nan -nan
17.94 -nan -nan
17.95 -nan -nan
17.96 -nan -nan
17.97 -nan -nan
17.98 -nan -nan
17.99 -nan -nan
18 -nan -nan
18.01 -nan -nan
18.02 -nan -nan
18.03 -nan -nan
18.04 -nan -nan
18.05 -nan -nan
18.06 -nan -nan
18.07 -nan -nan
18.08 -nan -nan
18.09 -nan -nan
18.1 -nan -nan
18.11 -nan -nan
18.12 -nan -nan
18.13 -nan -nan
18.14 -nan -nan
18.15 -nan -nan
18.16 -nan -nan
18.17 -nan -nan
18.18 -nan -nan
18.19 -nan -nan
18.2 -nan -nan
18.21 -nan -nan
18.22 -nan -nan
18.23 -nan -nan
18.24 -nan -nan
18.25 -nan -nan
18.26 -nan -nan
18.27 -nan -nan
18.28 -nan -nan
18.29 -nan -nan
18.3 -nan -nan
18.31 -nan -nan
18.32 -nan -nan
18.33 -nan -nan
18.34 -nan -nan
18.35 -nan -nan
18.36 -nan -nan
18.37 -nan -nan
18.38 -nan -nan
18.39 -nan -nan
18.4 -nan -nan
18.41 -nan -nan
18.42 -nan -nan
18.43 -nan -nan
18.44 -nan -nan
18.45 -nan -nan
18.46 -nan -nan
18.47 -nan -nan
18.48 -nan -nan
18.49 -nan -nan
18.5 -nan -nan
18.51 -nan -nan
18.52 -nan -nan
18.53 -nan -nan
18.54 -nan -nan
18.55 -nan -nan
18.56 -nan -nan
18.57 -nan -nan
18.58 -nan -nan
18.59 -nan -nan
18.6 -nan -nan
18.61 -nan -nan
18.62 -nan -nan
18.63 -nan -nan
18.64 -nan -nan
18.65 -nan -nan
18.66 -nan -nan
18.67 -nan -nan
18.68 -nan -nan
18.69 -nan -nan
18.7 -nan -nan
18.71 -nan -nan
18.72 -nan -nan
18.73 -nan -nan
18.74 -nan -nan
18.75 -nan -nan
18.76 -nan -nan
18.77 -nan -nan
18.78 -nan -nan
18.79 -nan -nan
18.8 -nan -nan
18.81 -nan -nan
18.82 -nan -nan
18.83 -nan -nan
18.84 -nan -nan
18.85 -nan -nan
18.86 -nan -nan
18.87 -nan -nan
18.88 -nan -nan
18.89 -nan -nan
18.9 -nan -nan
18.91 -nan -nan
18.92 -nan -nan
18.93 -nan -nan
18.94 -nan -nan
18.95 -nan -nan
18.96 -nan -nan
18.97 -nan -nan
18.98 -nan -nan
18.99 -nan -nan
19 -nan -nan
19.01 -nan -nan
19.02 -nan -nan
19.03 -nan -nan
19.04 -nan -nan
19.05 -nan -nan
19.06 -nan -nan
19.07 -nan -nan
19.08 -nan -nan
19.09 -nan -nan
19.1 -nan -nan
19.11 -nan -nan
19.12 -nan -nan
19.13 -nan -nan
19.14 -nan -nan
19.15 -nan -nan
19.16 -nan -nan
19.17 -nan -nan
19.18 -nan -nan
19.19 -nan -nan
19.2 -nan -nan
19.21 -nan -nan
19.22 -nan -nan
19.23 -nan -nan
19.24 -nan -nan
19.25 -nan -nan
19.26 -nan -nan
19.27 -nan -nan
19.28 -nan -nan
19.29 -nan -nan
19.3 -nan -nan
19.31 -nan -nan
19.32 -nan -nan
19.33 -nan -nan
19.34 -nan -nan
19.35 -nan -nan
19.36 -nan -nan
19.37 -nan -nan
19.38 -nan -nan
19.39 -nan -nan
19.4 -nan -nan
19.41 -nan -nan
19.42 -nan -nan
19.43 -nan -nan
19.44 -nan -nan
19.45 -nan -nan
19.46 -nan -nan
19.47 -nan -nan
19.48 -nan -nan
19.49 -nan -nan
19.5 -nan -nan
19.51 -nan -nan
19.52 -nan -nan
19.53 -nan -nan
19.54 -nan -nan
19.55 -nan -nan
19.56 -nan -nan
19.57 -nan -nan
19.58 -nan -nan
19.59 -nan -nan
19.6 -nan -nan
19.61 -nan -nan
19.62 -nan -nan
19.63 -nan -nan
19.64 -nan -nan
19.65 -nan -nan
19.66 -nan -nan
19.67 -nan -nan
19.68 -nan -nan
19.69 -nan -nan
19.7 -nan -nan
19.71 -nan -nan
19.72 -nan -nan
19.73 -nan -nan
19.74 -nan -nan
19.75 -nan -nan
19.76 -nan -nan
19.77 -nan -nan
19.78 -nan -nan
19.79 -nan -nan
19.8 -nan -nan
19.81 -nan -nan
19.82 -nan -nan
19.83 -nan -nan
19.84 -nan -nan
19.85 -nan -nan
19.86 -nan -nan
19.87 -nan -nan
19.88 -nan -nan
19.89 -nan -nan
19.9 -nan -nan
19.91 -nan -nan
19.92 -nan -nan
19.93 -nan -nan
19.94 -nan -nan
19.95 -nan -nan
19.96 -nan -nan
19.97 -nan -nan
19.98 -nan -nan
19.99 -nan -nan
20 -nan -nan
20.01 -nan -nan
20.02 -nan -nan
20.03 -nan -nan
20.04 -nan -nan
20.05 -nan -nan
20.06 -nan -nan
20.07 -nan -nan
20.08 -nan -nan
20.09 -nan -nan
20.1 -nan -nan
20.11 -nan -nan
20.12 -nan -nan
20.13 -nan -nan
20.14 -nan -nan
20.15 -nan -nan
20.16 -nan -nan
20.17 -nan -nan
20.18 -nan -nan
20.19 -nan -nan
20.2 -nan -nan
20.21 -nan -nan
20.22 -nan -nan
20.23 -nan -nan
20.24 -nan -nan
20.25 -nan -nan
20.26 -nan -nan
20.27 -nan -nan
20.28 -nan -nan
20.29 -nan -nan
20.3 -nan -nan
20.31 -nan -nan
20.32 -nan -nan
20.33 -nan -nan
20.34 -nan -nan
20.35 -nan -nan
20.36 -nan -nan
20.37 -nan -nan
20.38 -nan -nan
20.39 -nan -nan
20.4 -nan -nan
20.41 -nan -nan
20.42 -nan -nan
20.43 -nan -nan
20.44 -nan -nan
20.45 -nan -nan
20.46 -nan -nan
20.47 -nan -nan
20.48 -nan -nan
20.49 -nan -nan
20.5 -nan -nan
20.51 -nan -nan
20.52 -nan -nan
20.53 -nan -nan
20.54 -nan -nan
20.55 -nan -nan
20.56 -nan -nan
20.57 -nan -nan
20.58 -nan -nan
20.59 -nan -nan
20.6 -nan -nan
20.61 -nan -nan
20.62 -nan -nan
20.63 -nan -nan
20.64 -nan -nan
20.65 -nan -nan
20.66 -nan -nan
20.67 -nan -nan
20.68 -nan -nan
20.69 -nan -nan
20.7 -nan -nan
20.71 -nan -nan
20.72 -nan -nan
20.73 -nan -nan
20.74 -nan -nan
20.75 -nan -nan
20.76 -nan -nan
20.77 -nan -nan
20.78 -nan -nan
20.79 -nan -nan
20.8 -nan -nan
20.81 -nan -nan
20.82 -nan -nan
20.83 -nan -nan
20.84 -nan -nan
20.85 -nan -nan
20.86 -nan -nan
20.87 -nan -nan
20.88 -nan -nan
20.89 -nan -nan
20.9 -nan -nan
20.91 -nan -nan
20.92 -nan -nan
20.93 -nan -nan
20.94 -nan -nan
20.95 -nan -nan
20.96 -nan -nan
20.97 -nan -nan
20.98 -nan -nan
20.99 -nan -nan
21 -nan -nan
21.01 -nan -nan
21.02 -nan -nan
21.03 -nan -nan
21.04 -nan -nan
21.05 -nan -nan
21.06 -nan -nan
21.07 -nan -nan
21.08 -nan -nan
21.09 -nan -nan
21.1 -nan -nan
21.11 -nan -nan
21.12 -nan -nan
21.13 -nan -nan
21.14 -nan -nan
21.15 -nan -nan
21.16 -nan -nan
21.17 -nan -nan
21.18 -nan -nan
21.19 -nan -nan
21.2 -nan -nan
21.21 -nan -nan
21.22 -nan -nan
21.23 -nan -nan
21.24 -nan -nan
21.25 -nan -nan
21.26 -nan -nan
21.27 -nan -nan
21.28 -nan -nan
21.29 -nan -nan
21.3 -nan -nan
21.31 -nan -nan
21.32 -nan -nan
21.33 -nan -nan
21.34 -nan -nan
21.35 -nan -nan
21.36 -nan -nan
21.37 -nan -nan
21.38 -nan -nan
21.39 -nan -nan
21.4 -nan -nan
21.41 -nan -nan
21.42 -nan -nan
21.43 -nan -nan
21.44 -nan -nan
21.45 -nan -nan
21.46 -nan -nan
21.47 -nan -nan
21.48 -nan -nan
21.49 -nan -nan
21.5 -nan -nan
21.51 -nan -nan
21.52 -nan -nan
21.53 -nan -nan
21.54 -nan -nan
21.55 -nan -nan
21.56 -nan -nan
21.57 -nan -nan
21.58 -nan -nan
21.59 -nan -nan
21.6 -nan -nan
21.61 -nan -nan
21.62 -nan -nan
21.63 -nan -nan
21.64 -nan -nan
21.65 -nan -nan
21.66 -nan -nan
21.67 -nan -nan
21.68 -nan -nan
21.69 -nan -nan
21.7 -nan -nan
21.71 -nan -nan
21.72 -nan -nan
21.73 -nan -nan
21.74 -nan -nan
21.75 -nan -nan
21.76 -nan -nan
21.77 -nan -nan
21.78 -nan -nan
21.79 -nan -nan
21.8 -nan -nan
21.81 -nan -nan
21.82 -nan -nan
21.83 -nan -nan
21.84 -nan -nan
21.85 -nan -nan
21.86 -nan -nan
21.87 -nan -nan
21.88 -nan -nan
21.89 -nan -nan
21.9 -nan -nan
21.91 -nan -nan
21.92 -nan -nan
21.93 -nan -nan
21.94 -nan -nan
21.95 -nan -nan
21.96 -nan -nan
21.97 -nan -nan
21.98 -nan -nan
21.99 -nan -nan
22 -nan -nan
22.01 -nan -nan
22.02 -nan -nan
22.03 -nan -nan
22.04 -nan -nan
22.05 -nan -nan
22.06 -nan -nan
22.07 -nan -nan
22.08 -nan -nan
22.09 -nan -nan
22.1 -nan -nan
22.11 -nan -nan
22.12 -nan -nan
22.13 -nan -nan
22.14 -nan -nan
22.15 -nan -nan
22.16 -nan -nan
22.17 -nan -nan
22.18 -nan -nan
22.19 -nan -nan
22.2 -nan -nan
22.21 -nan -nan
22.22 -nan -nan
22.23 -nan -nan
22.24 -nan -nan
22.25 -nan -nan
22.26 -nan -nan
22.27 -nan -nan
22.28 -nan -nan
22.29 -nan -nan
22.3 -nan -nan
22.31 -nan -nan
22.32 -nan -nan
22.33 -nan -nan
22.34 -nan -nan
22.35 -nan -nan
22.36 -nan -nan
22.37 -nan -nan
22.38 -nan -nan
22.39 -nan -nan
22.4 -nan -nan
22.41 -nan -nan
22.42 -nan -nan
22.43 -nan -nan
22.44 -nan -nan
22.45 -nan -nan
22.46 -nan -nan
22.47 -nan -nan
22.48 -nan -nan
22.49 -nan -nan
22.5 -nan -nan
22.51 -nan -nan
22.52 -nan -nan
22.53 -nan -nan
22.54 -nan -nan
22.55 -nan -nan
22.56 -nan -nan
22.57 -nan -nan
22.58 -nan -nan
22.59 -nan -nan
22.6 -nan -nan
22.61 -nan -nan
22.62 -nan -nan
22.63 -nan -nan
22.64 -nan -nan
22.65 -nan -nan
22.66 -nan -nan
22.67 -nan -nan
22.68 -nan -nan
22.69 -nan -nan
22.7 -nan -nan
22.71 -nan -nan
22.72 -nan -nan
22.73 -nan -nan
22.74 -nan -nan
22.75 -nan -nan
22.76 -nan -nan
22.77 -nan -nan
22.78 -nan -nan
22.79 -nan -nan
22.8 -nan -nan
22.81 -nan -nan
22.82 -nan -nan
22.83 -nan -nan
22.84 -nan -nan
22.85 -nan -nan
22.86 -nan -nan
22.87 -nan -nan
22.88 -nan -nan
22.89 -nan -nan
22.9 -nan -nan
22.91 -nan -nan
22.92 -nan -nan
22.93 -nan -nan
22.94 -nan -nan
22.95 -nan -nan
22.96 -nan -nan
22.97 -nan -nan
22.98 -nan -nan
22.99 -nan -nan
23 -nan -nan
23.01 -nan -nan
23.02 -nan -nan
23.03 -nan -nan
23.04 -nan -nan
23.05 -nan -nan
23.06 -nan -nan
23.07 -nan -nan
23.08 -nan -nan
23.09 -nan -nan
23.1 -nan -nan
23.11 -nan -nan
23.12 -nan -nan
23.13 -nan -nan
23.14 -nan -nan
23.15 -nan -nan
23.16 -nan -nan
23.17 -nan -nan
23.18 -nan -nan
23.19 -nan -nan
23.2 -nan -nan
23.21 -nan -nan
23.22 -nan -nan
23.23 -nan -nan
23.24 -nan -nan
23.25 -nan -nan
23.26 -nan -nan
23.27 -nan -nan
23.28 -nan -nan
23.29 -nan -nan
23.3 -nan -nan
23.31 -nan -nan
23.32 -nan -nan
23.33 -nan -nan
23.34 -nan -nan
23.35 -nan -nan
23.36 -nan -nan
23.37 -nan -nan
23.38 -nan -nan
23.39 -nan -nan
23.4 -nan -nan
23.41 -nan -nan
23.42 -nan -nan
23.43 -nan -nan
23.44 -nan -nan
23.45 -nan -nan
23.46 -nan -nan
23.47 -nan -nan
23.48 -nan -nan
23.49 -nan -nan
23.5 -nan -nan
23.51 -nan -nan
23.52 -nan -nan
23.53 -nan -nan
23.54 -nan -nan
23.55 -nan -nan
23.56 -nan -nan
23.57 -nan -nan
23.58 -nan -nan
23.59 -nan -nan
23.6 -nan -nan
23.61 -nan -nan
23.62 -nan -nan
23.63 -nan -nan
23.64 -nan -nan
23.65 -nan -nan
23.66 -nan -nan
23.67 -nan -nan
23.68 -nan -nan
23.69 -nan -nan
23.7 -nan -nan
23.71 -nan -nan
23.72 -nan -nan
23.73 -nan -nan
23.74 -nan -nan
23.75 -nan -nan
23.76 -nan -nan
23.77 -nan -nan
23.78 -nan -nan
23.79 -nan -nan
23.8 -nan -nan
23.81 -nan -nan
23.82 -nan -nan
23.83 -nan -nan
23.84 -nan -nan
23.85 -nan -nan
23.86 -nan -nan
23.87 -nan -nan
23.88 -nan -nan
23.89 -nan -nan
23.9 -nan -nan
23.91 -nan -nan
23.92 -nan -nan
23.93 -nan -nan
23.94 -nan -nan
23.95 -nan -nan
23.96 -nan -nan
23.97 -nan -nan
23.98 -nan -nan
23.99 -nan -nan
24 -nan -nan
24.01 -nan -nan
24.02 -nan -nan
24.03 -nan -nan
24.04 -nan -nan
24.05 -nan -nan
24.06 -nan -nan
24.07 -nan -nan
24.08 -nan -nan
24.09 -nan -nan
24.1 -nan -nan
24.11 -nan -nan
24.12 -nan -nan
24.13 -nan -nan
24.14 -nan -nan
24.15 -nan -nan
24.16 -nan -nan
24.17 -nan -nan
24.18 -nan -nan
24.19 -nan -nan
24.2 -nan -nan
24.21 -nan -nan
24.22 -nan -nan
24.23 -nan -nan
24.24 -nan -nan
24.25 -nan -nan
24.26 -nan -nan
24.27 -nan -nan
24.28 -nan -nan
24.29 -nan -nan
24.3 -nan -nan
24.31 -nan -nan
24.32 -nan -nan
24.33 -nan -nan
24.34 -nan -nan
24.35 -nan -nan
24.36 -nan -nan
24.37 -nan -nan
24.38 -nan -nan
24.39 -nan -nan
24.4 -nan -nan
24.41 -nan -nan
24.42 -nan -nan
24.43 -nan -nan
24.44 -nan -nan
24.45 -nan -nan
24.46 -nan -nan
24.47 -nan -nan
24.48 -nan -nan
24.49 -nan -nan
24.5 -nan -nan
24.51 -nan -nan
24.52 -nan -nan
24.53 -nan -nan
24.54 -nan -nan
24.55 -nan -nan
24.56 -nan -nan
